source_file,round,year,category_name,category_code,product_name,product_seen_in_category_tab,default_source_sheet,segment_total_market_size,segment_total_units_sold,segment_pct_total_industry,next_year_growth_rate,units_sold,potential_sold,units_sold_share_of_segment,target_potential_share_of_segment,stock_out,price,age,performance,size,reliability,sales_budget,promo_budget,customer_accessibility,customer_awareness,customer_satisfaction,age_pct_of_target,price_pct_of_target_mid,performance_pct_of_target,size_pct_of_target,reliability_pct_of_target_mid
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Baker,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,2.0,2.0,0.0012531328320802004,0.0012531328320802004,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.37,0.55,0.0,2.1,-0.06666666666666665,-0.4148936170212766,-0.09375,-0.2857142857142857
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Bead,0,Traditional,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.6808510638297873,0.0625,-0.4285714285714286
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Bid,0,High End,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,-0.14893617021276595,-0.25,-0.061224489795918324
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Bold,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,317.0,317.0,0.19862155388471178,0.19862155388471178,No,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,0.0,-0.03125,0.020408163265306145
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Buddy,0,Size,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,-0.574468085106383,-0.3125,-0.22448979591836737
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Cake,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,2.0,2.0,0.0012531328320802004,0.0012531328320802004,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.37,0.55,0.0,2.1,-0.06666666666666665,-0.4148936170212766,-0.09375,-0.2857142857142857
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Cedar,0,Traditional,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.6808510638297873,0.0625,-0.4285714285714286
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Cid,0,High End,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,-0.14893617021276595,-0.25,-0.061224489795918324
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Coat,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,317.0,317.0,0.19862155388471178,0.19862155388471178,No,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,0.0,-0.03125,0.020408163265306145
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Cure,0,Size,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,-0.574468085106383,-0.3125,-0.22448979591836737
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Daze,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,2.0,2.0,0.0012531328320802004,0.0012531328320802004,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.37,0.55,0.0,2.1,-0.06666666666666665,-0.4148936170212766,-0.09375,-0.2857142857142857
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Dell,0,Traditional,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.6808510638297873,0.0625,-0.4285714285714286
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Dot,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,317.0,317.0,0.19862155388471178,0.19862155388471178,No,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,0.0,-0.03125,0.020408163265306145
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Duck,0,High End,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,-0.14893617021276595,-0.25,-0.061224489795918324
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Dune,0,Size,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,-0.574468085106383,-0.3125,-0.22448979591836737
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Eat,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,2.0,2.0,0.0012531328320802004,0.0012531328320802004,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.37,0.55,0.0,2.1,-0.06666666666666665,-0.4148936170212766,-0.09375,-0.2857142857142857
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Ebb,0,Traditional,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.6808510638297873,0.0625,-0.4285714285714286
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Echo,0,High End,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,-0.14893617021276595,-0.25,-0.061224489795918324
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Edge,1,Performance,1596.0,1596.0,0.08900000000000001,0.198,317.0,317.0,0.19862155388471178,0.19862155388471178,No,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.37,0.455,20.0,1.5,0.10000000000000009,0.0,-0.03125,0.020408163265306145
CP132838_1_round_0_2026.xlsx,0,2026,Performance,3,Egg,0,Size,1596.0,1596.0,0.08900000000000001,0.198,0.0,0.0,0.0,0.0,No Data,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,-0.574468085106383,-0.3125,-0.22448979591836737
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Able,1,Size,1653.0,1653.0,0.091,0.183,24.0,24.0,0.014519056261343012,0.014519056261343012,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Acre,0,Traditional,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Adam,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Aft,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Agape,1,Size,1653.0,1653.0,0.091,0.183,307.0,307.0,0.18572292800967938,0.18572292800967938,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Baker,1,Size,1653.0,1653.0,0.091,0.183,24.0,24.0,0.014519056261343012,0.014519056261343012,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Bead,0,Traditional,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Bid,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Bold,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Buddy,1,Size,1653.0,1653.0,0.091,0.183,307.0,307.0,0.18572292800967938,0.18572292800967938,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Cake,1,Size,1653.0,1653.0,0.091,0.183,24.0,24.0,0.014519056261343012,0.014519056261343012,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Cedar,0,Traditional,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Cid,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Coat,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Cure,1,Size,1653.0,1653.0,0.091,0.183,307.0,307.0,0.18572292800967938,0.18572292800967938,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Daze,1,Size,1653.0,1653.0,0.091,0.183,24.0,24.0,0.014519056261343012,0.014519056261343012,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Dell,0,Traditional,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Dot,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Duck,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Dune,1,Size,1653.0,1653.0,0.091,0.183,307.0,307.0,0.18572292800967938,0.18572292800967938,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Eat,1,Size,1653.0,1653.0,0.091,0.183,24.0,24.0,0.014519056261343012,0.014519056261343012,No,28.0,3.1,5.5,14.5,17500.0,1000.0,1000.0,0.42,0.55,1.0,2.1,-0.06666666666666665,0.375,0.3679245283018868,-0.05405405405405406
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Ebb,0,Traditional,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,21.0,4.6,3.0,17.0,14000.0,900.0,900.0,0.54,0.517,4.0,3.5999999999999996,-0.30000000000000004,-0.25,0.6037735849056605,-0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Echo,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,38.0,1.7,8.0,12.0,23000.0,800.0,800.0,0.48,0.486,21.0,0.7,0.2666666666666666,1.0,0.13207547169811318,0.2432432432432432
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Edge,0,High End,1653.0,1653.0,0.091,0.183,0.0,0.0,0.0,0.0,No Data,33.0,2.5,9.4,15.5,25000.0,700.0,700.0,0.48,0.455,2.0,1.5,0.10000000000000009,1.35,0.46226415094339623,0.3513513513513513
CP132838_1_round_0_2026.xlsx,0,2026,Size,4,Egg,1,Size,1653.0,1653.0,0.091,0.183,307.0,307.0,0.18572292800967938,0.18572292800967938,No,33.0,2.6,4.0,11.0,19000.0,700.0,700.0,0.42,0.455,27.0,1.6,0.10000000000000009,0.0,0.037735849056603765,0.027027027027026973
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Able,1,Traditional,6722.0,6722.0,0.304,0.092,665.0,543.0,0.09892889021124665,0.08077952990181493,No,28.0,4.1,5.5,14.5,17500.0,1000.0,1000.0,0.5,0.583,9.0,1.0499999999999998,0.1428571428571428,-0.03508771929824561,0.013986013986013957,0.06060606060606055
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Acre,1,Traditional,6722.0,6722.0,0.304,0.092,100.0,89.0,0.01487652484379649,0.013240107110978875,No,21.0,5.6,3.0,17.0,14000.0,900.0,900.0,0.5,0.529,1.0,1.7999999999999998,-0.1428571428571429,-0.4736842105263158,0.18881118881118875,-0.1515151515151515
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Adam,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.5,11.0,23000.0,800.0,800.0,0.41,0.47600000000000003,25.0,-0.30000000000000004,0.5510204081632653,0.6666666666666665,-0.23076923076923084,0.39393939393939403
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Aft,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,3.5,9.4,15.5,25000.0,700.0,700.0,0.41,0.425,0.0,0.75,0.346938775510204,0.6491228070175439,0.08391608391608396,0.5151515151515151
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Agape,1,Traditional,6722.0,6722.0,0.304,0.092,8.0,5.0,0.0011901219875037191,0.0007438262421898245,No,33.0,3.6,4.0,11.0,19000.0,700.0,700.0,0.5,0.425,0.0,0.8,0.346938775510204,-0.29824561403508776,-0.23076923076923084,0.1515151515151516
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Baker,1,Traditional,6722.0,6722.0,0.304,0.092,1277.0,1667.0,0.18997322225528115,0.24799166914608747,Yes,27.0,2.4,5.7,14.2,17500.0,1600.0,1600.0,0.63,0.75,43.0,0.19999999999999996,0.1020408163265305,0.0,-0.006993006993007089,0.06060606060606055
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Bead,1,Traditional,6722.0,6722.0,0.304,0.092,78.0,105.0,0.011603689378161261,0.015620351085986313,Yes,20.0,3.0,2.3,17.6,14000.0,1600.0,1500.0,0.63,0.706,0.0,0.5,-0.18367346938775508,-0.5964912280701755,0.23076923076923084,-0.1515151515151515
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Bid,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.2,10.9,23000.0,1400.0,1200.0,0.51,0.603,29.0,-0.30000000000000004,0.5510204081632653,0.6140350877192982,-0.23776223776223782,0.39393939393939403
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Bold,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,2.0,10.4,15.2,25000.0,1250.0,1100.0,0.51,0.551,0.0,0.0,0.346938775510204,0.8245614035087718,0.06293706293706292,0.5151515151515151
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Buddy,0,Size,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,2.0,4.5,10.1,19000.0,1250.0,1100.0,0.44,0.551,34.0,0.0,0.346938775510204,-0.21052631578947367,-0.29370629370629375,0.1515151515151516
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Cake,1,Traditional,6722.0,6722.0,0.304,0.092,1726.0,1413.0,0.2567688188039274,0.21020529604284438,Yes,27.5,2.4,5.8,14.3,17000.0,1500.0,1300.0,0.59,0.675,38.0,0.19999999999999996,0.12244897959183665,0.01754385964912264,0.0,0.030303030303030276
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Cedar,1,Traditional,6722.0,6722.0,0.304,0.092,89.0,89.0,0.013240107110978875,0.013240107110978875,No,18.5,2.9,2.2,17.8,13000.0,1600.0,1200.0,0.59,0.624,0.0,0.44999999999999996,-0.24489795918367352,-0.6140350877192982,0.2447552447552448,-0.21212121212121215
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Cid,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,37.0,1.6,8.8,11.4,23000.0,1600.0,1300.0,0.54,0.632,23.0,-0.19999999999999996,0.510204081632653,0.5438596491228072,-0.2027972027972028,0.39393939393939403
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Coat,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,2.0,10.4,15.3,26000.0,1300.0,1200.0,0.54,0.5820000000000001,0.0,0.0,0.346938775510204,0.8245614035087718,0.06993006993007,0.5757575757575757
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Daze,1,Traditional,6722.0,6722.0,0.304,0.092,1362.0,1306.0,0.20261826837250818,0.19428741445998216,Yes,27.0,2.4,5.7,14.3,18000.0,900.0,900.0,0.45,0.551,33.0,0.19999999999999996,0.1020408163265305,0.0,0.0,0.09090909090909083
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Dell,1,Traditional,6722.0,6722.0,0.304,0.092,28.0,27.0,0.0041654269562630165,0.004016661707825052,No,16.0,3.1,2.8,17.4,12250.0,900.0,900.0,0.45,0.529,0.0,0.55,-0.34693877551020413,-0.5087719298245614,0.21678321678321666,-0.25757575757575757
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Dot,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,33.0,1.9,10.4,15.3,27000.0,2250.0,2250.0,0.54,0.778,0.0,-0.050000000000000044,0.346938775510204,0.8245614035087718,0.06993006993007,0.6363636363636365
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Duck,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.0,11.0,23000.0,1500.0,1400.0,0.54,0.659,28.0,-0.30000000000000004,0.5510204081632653,0.5789473684210527,-0.23076923076923084,0.39393939393939403
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Dune,1,Traditional,6722.0,6722.0,0.304,0.092,7.0,6.0,0.0010413567390657541,0.0008925914906277894,No,33.0,1.8,4.7,9.6,19000.0,2000.0,2000.0,0.45,0.754,0.0,-0.09999999999999998,0.346938775510204,-0.17543859649122806,-0.32867132867132876,0.1515151515151516
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Eat,1,Traditional,6722.0,6722.0,0.304,0.092,1243.0,1324.0,0.18491520380839035,0.19696518893186551,Yes,27.5,2.3,6.2,13.8,17500.0,2000.0,2000.0,0.68,0.8170000000000001,46.0,0.1499999999999999,0.12244897959183665,0.08771929824561409,-0.034965034965035,0.06060606060606055
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Ebb,1,Traditional,6722.0,6722.0,0.304,0.092,136.0,146.0,0.020232073787563226,0.021719726271942873,Yes,19.75,5.6,3.0,17.0,14000.0,2000.0,2000.0,0.68,0.7959999999999999,1.0,1.7999999999999998,-0.19387755102040816,-0.4736842105263158,0.18881118881118875,-0.1515151515151515
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Echo,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,37.5,1.5,9.0,11.0,23000.0,2000.0,2000.0,0.61,0.774,33.0,-0.25,0.5306122448979591,0.5789473684210527,-0.23076923076923084,0.39393939393939403
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Edge,0,High End,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,32.25,1.9,10.4,15.0,25000.0,2000.0,2000.0,0.61,0.754,0.0,-0.050000000000000044,0.3163265306122449,0.8245614035087718,0.04895104895104896,0.5151515151515151
CP132838_1_round_1_2027.xlsx,1,2027,Traditional,0,Egg,0,Size,6722.0,6722.0,0.304,0.092,0.0,0.0,0.0,0.0,No Data,32.75,2.1,4.3,10.3,19000.0,2050.0,2000.0,0.55,0.754,36.0,0.050000000000000044,0.33673469387755106,-0.2456140350877194,-0.2797202797202797,0.1515151515151516
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Able,1,Low End,8341.0,8341.0,0.386,0.11699999999999999,12.0,10.0,0.0014386764176957199,0.0011988970147464332,No,28.0,4.1,5.5,14.5,17500.0,1000.0,1000.0,0.33,0.583,0.0,-0.41428571428571437,0.4358974358974359,1.5,-0.1853932584269663,0.2068965517241379
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Acre,1,Low End,8341.0,8341.0,0.386,0.11699999999999999,1312.0,1104.0,0.15729528833473205,0.13235823042800623,No,21.0,5.6,3.0,17.0,14000.0,900.0,900.0,0.33,0.529,15.0,-0.20000000000000007,0.07692307692307687,0.36363636363636354,-0.0449438202247191,-0.03448275862068961
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Adam,0,High End,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.5,11.0,23000.0,800.0,800.0,0.41,0.47600000000000003,25.0,-0.8,0.9487179487179487,3.3181818181818175,-0.3820224719101124,0.5862068965517242
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Aft,0,High End,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.0,3.5,9.4,15.5,25000.0,700.0,700.0,0.41,0.425,0.0,-0.5,0.6923076923076923,3.2727272727272725,-0.1292134831460674,0.7241379310344827
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Agape,0,Traditional,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.0,3.6,4.0,11.0,19000.0,700.0,700.0,0.5,0.425,0.0,-0.48571428571428565,0.6923076923076923,0.8181818181818181,-0.3820224719101124,0.31034482758620685
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Baker,0,Traditional,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,27.0,2.4,5.7,14.2,17500.0,1600.0,1600.0,0.63,0.75,43.0,-0.6571428571428571,0.3846153846153846,1.5909090909090908,-0.202247191011236,0.2068965517241379
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Bead,1,Low End,8341.0,8341.0,0.386,0.11699999999999999,1149.0,1509.0,0.1377532669943652,0.18091355952523677,Yes,20.0,3.0,2.3,17.6,14000.0,1600.0,1500.0,0.44,0.706,18.0,-0.5714285714285714,0.02564102564102555,0.04545454545454519,-0.011235955056179692,-0.03448275862068961
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Bid,0,High End,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,38.0,1.4,9.2,10.9,23000.0,1400.0,1200.0,0.51,0.603,29.0,-0.8,0.9487179487179487,3.1818181818181808,-0.3876404494382023,0.5862068965517242
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Bold,0,High End,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.0,2.0,10.4,15.2,25000.0,1250.0,1100.0,0.51,0.551,0.0,-0.7142857142857143,0.6923076923076923,3.7272727272727266,-0.1460674157303371,0.7241379310344827
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Buddy,0,Size,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,33.0,2.0,4.5,10.1,19000.0,1250.0,1100.0,0.44,0.551,34.0,-0.7142857142857143,0.6923076923076923,1.0454545454545454,-0.4325842696629214,0.31034482758620685
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Cake,0,Traditional,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,27.5,2.4,5.8,14.3,17000.0,1500.0,1300.0,0.59,0.675,38.0,-0.6571428571428571,0.41025641025641035,1.6363636363636362,-0.1966292134831461,0.17241379310344818
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Cedar,1,Low End,8341.0,8341.0,0.386,0.11699999999999999,1945.0,1853.0,0.23318546936818127,0.22215561683251409,No,18.5,2.9,2.2,17.8,13000.0,1600.0,1200.0,0.44,0.624,21.0,-0.5857142857142857,-0.05128205128205132,0.0,0.0,-0.10344827586206895
CP132838_1_round_1_2027.xlsx,1,2027,Low End,1,Cid,0,High End,8341.0,8341.0,0.386,0.11699999999999999,0.0,0.0,0.0,0.0,No Data,37.0,1.6,8.8,11.4,23000.0,1600.0,1300.0,0.54,0.632,23.0,-0.7714285714285714,0.8974358974358974,3.0,-0.3595505617977528,0.5862068965517242
